rollout/,ep_len_mean,ep_rew_mean,exploration_rate,time/,episodes,fps,time_elapsed,total_timesteps,train/,learning_rate,loss,n_updates
,59.0,-12.1,0.323,,10064,88,3408,301062,,0.0001,0.493,72765.0
,57.6,-11.9,0.322,,10068,88,3409,301263,,0.0001,0.307,72815.0
,59.3,-12.2,0.321,,10072,88,3411,301594,,0.0001,0.231,72898.0
,60.6,-12.4,0.321,,10076,88,3413,301788,,0.0001,0.206,72946.0
,62.0,-12.5,0.32,,10080,88,3415,302044,,0.0001,0.107,73010.0
,60.8,-12.8,0.32,,10084,88,3416,302101,,0.0001,0.751,73025.0
,57.8,-12.9,0.32,,10088,88,3417,302199,,0.0001,0.183,73049.0
,57.5,-13.7,0.32,,10092,88,3419,302315,,0.0001,0.558,73078.0
,56.3,-12.3,0.319,,10096,88,3420,302514,,0.0001,0.00565,73128.0
,57.6,-12.5,0.319,,10100,88,3422,302856,,0.0001,0.127,73213.0
,57.1,-12.4,0.318,,10104,88,3424,302953,,0.0001,0.172,73238.0
,57.5,-11.7,0.318,,10108,88,3426,303265,,0.0001,1.55,73316.0
,57.0,-11.7,0.317,,10112,88,3427,303334,,0.0001,1.17,73333.0
,58.4,-12.2,0.317,,10116,88,3429,303766,,0.0001,0.232,73441.0
,60.0,-12.4,0.316,,10120,88,3431,304056,,0.0001,0.104,73513.0
,61.4,-12.5,0.315,,10124,88,3433,304256,,0.0001,0.703,73563.0
,62.2,-12.4,0.315,,10128,88,3434,304456,,0.0001,0.127,73613.0
,64.2,-11.3,0.314,,10132,88,3437,304987,,0.0001,1.06,73746.0
,64.1,-12.3,0.313,,10136,88,3439,305282,,0.0001,0.386,73820.0
,64.6,-11.5,0.312,,10140,88,3441,305579,,0.0001,0.229,73894.0
,63.2,-11.6,0.312,,10144,88,3442,305704,,0.0001,0.0176,73925.0
,61.3,-12.0,0.312,,10148,88,3444,305974,,0.0001,0.0088,73993.0
,60.0,-11.8,0.311,,10152,88,3446,306154,,0.0001,0.427,74038.0
,59.7,-11.2,0.31,,10156,88,3448,306596,,0.0001,0.183,74148.0
,59.5,-10.0,0.31,,10160,88,3450,306866,,0.0001,0.127,74216.0
,61.2,-10.2,0.309,,10164,88,3452,307180,,0.0001,2.18,74294.0
,61.8,-9.26,0.308,,10168,88,3454,307445,,0.0001,0.937,74361.0
,59.9,-9.43,0.308,,10172,89,3455,307588,,0.0001,0.655,74396.0
,59.6,-9.01,0.308,,10176,89,3457,307753,,0.0001,0.00584,74438.0
,59.6,-8.22,0.307,,10180,89,3459,308004,,0.0001,0.178,74500.0
,60.4,-8.07,0.307,,10184,89,3460,308145,,0.0001,0.0222,74536.0
,61.7,-7.77,0.306,,10188,89,3462,308369,,0.0001,0.146,74592.0
,62.1,-7.37,0.306,,10192,89,3463,308527,,0.0001,1.41,74631.0
,60.9,-8.58,0.306,,10196,89,3465,308605,,0.0001,0.00581,74651.0
,58.9,-8.26,0.305,,10200,89,3466,308749,,0.0001,0.372,74687.0
,59.4,-8.29,0.305,,10204,89,3468,308892,,0.0001,0.346,74722.0
,59.0,-8.83,0.304,,10208,89,3469,309170,,0.0001,0.146,74792.0
,60.8,-8.19,0.304,,10212,89,3471,309415,,0.0001,0.313,74853.0
,59.1,-7.45,0.303,,10216,89,3473,309675,,0.0001,0.0184,74918.0
,57.8,-6.15,0.303,,10220,89,3475,309835,,0.0001,0.0132,74958.0
,57.4,-6.16,0.302,,10224,89,3476,310000,,0.0001,0.459,74999.0
,57.2,-4.34,0.302,,10228,89,3478,310178,,0.0001,0.231,75044.0
,54.5,-5.54,0.302,,10232,89,3479,310440,,0.0001,0.315,75109.0
,53.1,-5.54,0.301,,10236,89,3481,310591,,0.0001,0.398,75147.0
,52.1,-7.01,0.301,,10240,89,3483,310793,,0.0001,0.673,75198.0
,53.9,-6.94,0.3,,10244,89,3484,311089,,0.0001,0.166,75272.0
,52.7,-6.73,0.3,,10248,89,3486,311242,,0.0001,1.14,75310.0
,51.6,-6.53,0.3,,10252,89,3487,311319,,0.0001,0.321,75329.0
,48.8,-7.07,0.299,,10256,89,3489,311476,,0.0001,0.284,75368.0
,47.5,-7.82,0.299,,10260,89,3490,311612,,0.0001,0.637,75402.0
,47.6,-8.0,0.298,,10264,89,3492,311938,,0.0001,0.441,75484.0
,47.2,-9.3,0.298,,10268,89,3494,312162,,0.0001,0.0114,75540.0
,49.1,-9.14,0.297,,10272,89,3496,312497,,0.0001,0.156,75624.0
,49.9,-9.59,0.296,,10276,89,3498,312745,,0.0001,0.329,75686.0
,48.8,-10.3,0.296,,10280,89,3499,312885,,0.0001,0.0229,75721.0
,50.3,-9.6,0.295,,10284,89,3501,313176,,0.0001,0.232,75793.0
,52.7,-9.99,0.294,,10288,89,3504,313637,,0.0001,0.296,75909.0
,56.2,-10.7,0.293,,10292,89,3506,314152,,0.0001,0.245,76037.0
,57.4,-9.13,0.293,,10296,89,3508,314347,,0.0001,0.218,76086.0
,57.6,-9.13,0.292,,10300,89,3510,314508,,0.0001,0.547,76126.0
,60.7,-9.12,0.291,,10304,89,3512,314964,,0.0001,0.27,76240.0
,59.4,-9.01,0.291,,10308,89,3513,315111,,0.0001,0.295,76277.0
,57.2,-9.63,0.291,,10312,89,3515,315140,,0.0001,0.371,76284.0
,56.6,-9.42,0.29,,10316,89,3516,315334,,0.0001,0.163,76333.0
,58.1,-10.2,0.29,,10320,89,3518,315648,,0.0001,0.924,76411.0
,58.5,-10.2,0.289,,10324,89,3520,315847,,0.0001,0.295,76461.0
,60.4,-11.8,0.289,,10328,89,3522,316220,,0.0001,0.512,76554.0
,59.2,-10.5,0.288,,10332,89,3524,316357,,0.0001,0.162,76589.0
,60.4,-10.6,0.288,,10336,89,3526,316635,,0.0001,0.356,76658.0
,60.8,-9.58,0.287,,10340,89,3527,316874,,0.0001,0.769,76718.0
,60.8,-9.32,0.286,,10344,89,3529,317166,,0.0001,1.33,76791.0
,64.4,-9.51,0.285,,10348,89,3532,317682,,0.0001,0.183,76920.0
,65.8,-9.15,0.285,,10352,89,3534,317898,,0.0001,0.522,76974.0
,69.1,-8.38,0.284,,10356,90,3537,318385,,0.0001,0.362,77096.0
,69.7,-8.26,0.283,,10360,90,3538,318581,,0.0001,0.236,77145.0
,66.8,-7.63,0.283,,10364,90,3540,318623,,0.0001,0.24,77155.0
,66.1,-7.29,0.283,,10368,90,3541,318772,,0.0001,0.00493,77192.0
,64.4,-7.26,0.282,,10372,90,3543,318934,,0.0001,0.107,77233.0
,65.8,-7.47,0.282,,10376,90,3545,319321,,0.0001,0.419,77330.0
,67.1,-7.67,0.281,,10380,90,3547,319597,,0.0001,0.164,77399.0
,66.7,-8.66,0.28,,10384,90,3549,319843,,0.0001,1.56,77460.0
,65.6,-8.48,0.28,,10388,90,3551,320194,,0.0001,0.394,77548.0
,61.8,-7.57,0.279,,10392,90,3552,320329,,0.0001,0.16,77582.0
,62.1,-9.34,0.279,,10396,90,3554,320554,,0.0001,0.0297,77638.0
,62.0,-9.35,0.278,,10400,90,3556,320711,,0.0001,0.151,77677.0
,61.8,-8.39,0.277,,10404,90,3558,321146,,0.0001,0.359,77786.0
,63.9,-8.47,0.277,,10408,90,3561,321499,,0.0001,0.00377,77874.0
,68.0,-7.01,0.276,,10412,90,3563,321943,,0.0001,0.609,77985.0
,68.2,-6.57,0.275,,10416,90,3565,322156,,0.0001,0.293,78038.0
,69.1,-6.89,0.274,,10420,90,3567,322556,,0.0001,0.0036,78138.0
,69.2,-6.24,0.274,,10424,90,3569,322767,,0.0001,0.00759,78191.0
,69.7,-6.45,0.273,,10428,90,3572,323186,,0.0001,0.282,78296.0
,69.7,-7.6,0.273,,10432,90,3573,323330,,0.0001,0.0426,78332.0
,68.1,-7.43,0.272,,10436,90,3575,323446,,0.0001,0.272,78361.0
,70.7,-7.9,0.271,,10440,90,3577,323944,,0.0001,0.939,78485.0
,70.5,-8.15,0.271,,10444,90,3579,324220,,0.0001,0.672,78554.0
,69.5,-7.37,0.27,,10448,90,3582,324628,,0.0001,0.0241,78656.0
,71.8,-7.21,0.269,,10452,90,3584,325078,,0.0001,0.166,78769.0
,71.0,-7.76,0.268,,10456,90,3587,325480,,0.0001,0.323,78869.0
,74.2,-8.42,0.266,,10460,90,3589,326006,,0.0001,0.4,79001.0
,75.8,-8.78,0.266,,10464,90,3591,326200,,0.0001,0.407,79049.0
,75.6,-8.27,0.266,,10468,90,3592,326335,,0.0001,0.167,79083.0
,75.8,-8.23,0.265,,10472,90,3594,326512,,0.0001,0.00745,79127.0
,72.9,-7.82,0.265,,10476,90,3595,326612,,0.0001,0.285,79152.0
,71.7,-7.56,0.265,,10480,90,3597,326768,,0.0001,0.635,79191.0
,71.6,-6.94,0.264,,10484,90,3599,326999,,0.0001,0.54,79249.0
,71.1,-6.43,0.264,,10488,90,3601,327302,,0.0001,0.383,79325.0
,72.1,-6.62,0.263,,10492,90,3602,327538,,0.0001,0.238,79384.0
,72.6,-6.66,0.262,,10496,90,3604,327818,,0.0001,0.00538,79454.0
,73.5,-6.82,0.262,,10500,90,3606,328064,,0.0001,0.0297,79515.0
,71.2,-7.83,0.261,,10504,90,3608,328262,,0.0001,2.24,79565.0
,70.6,-7.86,0.261,,10508,91,3610,328563,,0.0001,0.182,79640.0
,73.3,-9.98,0.259,,10512,91,3613,329269,,0.0001,0.399,79817.0
,76.4,-10.9,0.258,,10516,91,3616,329800,,0.0001,0.231,79949.0
,75.0,-10.9,0.257,,10520,91,3618,330052,,0.0001,0.333,80012.0
,74.7,-11.7,0.257,,10524,91,3619,330235,,0.0001,0.382,80058.0
,70.7,-11.6,0.257,,10528,91,3620,330256,,0.0001,0.993,80063.0
,72.2,-10.8,0.256,,10532,91,3622,330554,,0.0001,0.144,80138.0
,74.1,-10.9,0.256,,10536,91,3624,330854,,0.0001,0.168,80213.0
,71.7,-11.1,0.255,,10540,91,3626,331117,,0.0001,0.807,80279.0
,70.2,-11.0,0.255,,10544,91,3628,331237,,0.0001,0.401,80309.0
,70.1,-12.0,0.254,,10548,91,3630,331640,,0.0001,0.292,80409.0
,70.3,-13.0,0.253,,10552,91,3632,332110,,0.0001,0.327,80527.0
,70.3,-13.4,0.252,,10556,91,3635,332511,,0.0001,0.0373,80627.0
,66.1,-13.0,0.252,,10560,91,3636,332618,,0.0001,0.312,80654.0
,67.5,-13.4,0.251,,10564,91,3638,332948,,0.0001,0.00974,80736.0
,68.6,-13.4,0.25,,10568,91,3640,333195,,0.0001,0.622,80798.0
,69.8,-14.2,0.25,,10572,91,3642,333494,,0.0001,0.0169,80873.0
,72.1,-12.7,0.249,,10576,91,3644,333822,,0.0001,0.0175,80955.0
,73.2,-13.1,0.248,,10580,91,3646,334087,,0.0001,0.341,81021.0
,74.0,-13.9,0.248,,10584,91,3648,334402,,0.0001,0.393,81100.0
,76.7,-14.5,0.246,,10588,91,3651,334975,,0.0001,0.687,81243.0
,77.5,-14.5,0.246,,10592,91,3653,335292,,0.0001,0.248,81322.0
,79.2,-14.4,0.245,,10596,91,3655,335739,,0.0001,0.531,81434.0
,79.5,-13.4,0.244,,10600,91,3657,336017,,0.0001,0.259,81504.0
,80.4,-13.4,0.243,,10604,91,3659,336298,,0.0001,0.465,81574.0
,79.2,-12.4,0.243,,10608,91,3661,336478,,0.0001,0.158,81619.0
,74.0,-11.6,0.243,,10612,91,3662,336666,,0.0001,0.348,81666.0
,72.7,-11.0,0.242,,10616,91,3665,337066,,0.0001,0.161,81766.0
,71.2,-10.9,0.241,,10620,91,3666,337177,,0.0001,0.519,81794.0
,74.3,-10.5,0.24,,10624,92,3669,337669,,0.0001,1.67,81917.0
,76.3,-10.4,0.24,,10628,92,3671,337887,,0.0001,0.021,81971.0
,75.4,-11.0,0.239,,10632,92,3672,338097,,0.0001,0.235,82024.0
,78.0,-11.3,0.238,,10636,92,3675,338651,,0.0001,0.0078,82162.0
,77.4,-10.8,0.238,,10640,92,3677,338857,,0.0001,0.00454,82214.0
,78.1,-9.99,0.237,,10644,92,3678,339049,,0.0001,0.00603,82262.0
,76.3,-9.92,0.237,,10648,92,3680,339273,,0.0001,0.0104,82318.0
,73.5,-8.29,0.236,,10652,92,3682,339460,,0.0001,0.229,82364.0
,73.5,-8.11,0.235,,10656,92,3684,339857,,0.0001,0.335,82464.0
,74.5,-8.17,0.235,,10660,92,3686,340070,,0.0001,0.0106,82517.0
,75.7,-7.76,0.234,,10664,92,3688,340519,,0.0001,0.318,82629.0
,74.3,-8.2,0.234,,10668,92,3690,340627,,0.0001,0.00505,82656.0
,74.1,-7.9,0.233,,10672,92,3692,340903,,0.0001,0.289,82725.0
,72.2,-9.41,0.233,,10676,92,3693,341037,,0.0001,0.131,82759.0
,70.2,-9.02,0.233,,10680,92,3695,341106,,0.0001,0.146,82776.0
,68.1,-7.96,0.232,,10684,92,3696,341208,,0.0001,0.00699,82801.0
,63.8,-8.14,0.232,,10688,92,3698,341355,,0.0001,0.243,82838.0
,62.6,-8.58,0.232,,10692,92,3699,341554,,0.0001,1.35,82888.0
,60.3,-7.35,0.231,,10696,92,3701,341771,,0.0001,0.146,82942.0
,60.2,-8.5,0.23,,10700,92,3703,342036,,0.0001,0.46,83008.0
,59.5,-7.81,0.23,,10704,92,3705,342253,,0.0001,0.622,83063.0
,61.2,-8.27,0.229,,10708,92,3707,342599,,0.0001,0.127,83149.0
,61.5,-8.27,0.229,,10712,92,3709,342814,,0.0001,0.236,83203.0
,63.1,-9.67,0.227,,10716,92,3712,343379,,0.0001,0.933,83344.0
,65.0,-9.5,0.227,,10720,92,3714,343679,,0.0001,0.004,83419.0
,62.0,-9.58,0.226,,10724,92,3715,343873,,0.0001,0.218,83468.0
,62.3,-8.78,0.226,,10728,92,3717,344114,,0.0001,0.312,83528.0
,61.7,-7.75,0.225,,10732,92,3719,344270,,0.0001,0.0862,83567.0
,59.6,-6.91,0.225,,10736,92,3721,344607,,0.0001,0.124,83651.0
,59.4,-7.45,0.224,,10740,92,3722,344799,,0.0001,0.0345,83699.0
,61.5,-8.35,0.223,,10744,92,3725,345203,,0.0001,0.469,83800.0
,65.1,-8.12,0.222,,10748,92,3728,345780,,0.0001,0.23,83944.0
,67.6,-8.96,0.221,,10752,92,3730,346223,,0.0001,0.00745,84055.0
,68.5,-8.6,0.22,,10756,92,3733,346705,,0.0001,0.465,84176.0
,69.6,-7.72,0.219,,10760,92,3735,347026,,0.0001,0.28,84256.0
,70.7,-7.28,0.218,,10764,92,3738,347584,,0.0001,0.00534,84395.0
,72.2,-6.52,0.217,,10768,93,3740,347842,,0.0001,0.162,84460.0
,72.2,-6.28,0.217,,10772,93,3741,348122,,0.0001,0.663,84530.0
,73.6,-6.63,0.216,,10776,93,3743,348397,,0.0001,0.156,84599.0
,74.9,-5.89,0.216,,10780,93,3745,348594,,0.0001,0.00471,84648.0
,79.9,-7.39,0.214,,10784,93,3748,349202,,0.0001,0.0112,84800.0
,81.3,-6.54,0.214,,10788,93,3750,349488,,0.0001,0.166,84871.0
,82.0,-4.67,0.213,,10792,93,3752,349757,,0.0001,0.0608,84939.0
,84.7,-5.03,0.212,,10796,93,3755,350240,,0.0001,0.536,85059.0
,85.0,-4.9,0.211,,10800,93,3757,350540,,0.0001,0.19,85134.0
,87.2,-5.64,0.21,,10804,93,3759,350972,,0.0001,0.00387,85242.0
,88.6,-5.29,0.209,,10808,93,3762,351456,,0.0001,0.368,85363.0
,87.8,-5.62,0.209,,10812,93,3763,351593,,0.0001,0.00374,85398.0
,87.5,-5.01,0.208,,10816,93,3766,352133,,0.0001,0.157,85533.0
,88.4,-5.6,0.207,,10820,93,3768,352522,,0.0001,2.5,85630.0
,89.2,-5.95,0.206,,10824,93,3770,352797,,0.0001,0.626,85699.0
,89.5,-6.07,0.206,,10828,93,3772,353063,,0.0001,0.319,85765.0
,89.5,-7.08,0.205,,10832,93,3773,353218,,0.0001,0.292,85804.0
,88.7,-7.59,0.205,,10836,93,3775,353476,,0.0001,0.0758,85868.0
,90.3,-7.1,0.204,,10840,93,3777,353826,,0.0001,0.23,85956.0
,91.9,-7.76,0.203,,10844,93,3780,354389,,0.0001,0.462,86097.0
,90.2,-6.55,0.202,,10848,93,3783,354803,,0.0001,0.253,86200.0
