rollout/,ep_len_mean,ep_rew_mean,exploration_rate,time/,episodes,fps,time_elapsed,total_timesteps,train/,learning_rate,loss,n_updates,avg_fruit,avg_decayfruit,avg_enemyfruit
,241.0,12.1,0.02,,7592,179,5027,900994,,0.0005,0.0136,224748.0,,,
,242.0,12.3,0.02,,7596,179,5033,902420,,0.0005,0.0175,225104.0,,,
,238.0,12.7,0.02,,7600,179,5037,903340,,0.0005,0.154,225334.0,,,
,242.0,12.9,0.02,,7604,179,5041,904176,,0.0005,0.0777,225543.0,,,
,249.0,13.6,0.02,,7608,179,5047,905609,,0.0005,0.216,225902.0,,,
,252.0,14.4,0.02,,7612,179,5050,906211,,0.0005,0.156,226052.0,,,
,256.0,15.3,0.02,,7616,179,5053,906776,,0.0005,0.0395,226193.0,,,
,261.0,14.1,0.02,,7620,179,5059,908248,,0.0005,0.00262,226561.0,,,
,257.0,13.7,0.02,,7624,179,5062,908836,,0.0005,0.00205,226708.0,1.0,0.0,0.0
,260.0,14.3,0.02,,7628,179,5068,910158,,0.0005,0.182,227039.0,,,
,254.0,13.6,0.02,,7632,179,5071,910871,,0.0005,0.171,227217.0,,,
,255.0,13.8,0.02,,7636,179,5075,911801,,0.0005,0.00615,227450.0,,,
,251.0,14.4,0.02,,7640,179,5079,912693,,0.0005,0.302,227673.0,,,
,250.0,15.0,0.02,,7644,179,5083,913497,,0.0005,0.174,227874.0,,,
,250.0,14.2,0.02,,7648,179,5086,914138,,0.0005,0.0986,228034.0,,,
,259.0,14.5,0.02,,7652,179,5092,915584,,0.0005,0.459,228395.0,,,
,253.0,13.2,0.02,,7656,179,5094,915900,,0.0005,0.198,228474.0,,,
,252.0,11.6,0.02,,7660,179,5100,917306,,0.0005,0.00255,228826.0,,,
,255.0,13.0,0.02,,7664,179,5106,918631,,0.0005,0.121,229157.0,0.0,1.0,0.0
,258.0,13.1,0.02,,7668,179,5112,920094,,0.0005,0.156,229523.0,,,
,259.0,14.3,0.02,,7672,180,5116,921085,,0.0005,0.314,229771.0,,,
,257.0,12.6,0.02,,7676,180,5121,922187,,0.0005,0.0158,230046.0,,,
,255.0,12.0,0.02,,7680,180,5124,922630,,0.0005,0.624,230157.0,,,
,252.0,12.6,0.02,,7684,180,5127,923445,,0.0005,0.00195,230361.0,,,
,261.0,14.1,0.02,,7688,180,5133,924961,,0.0005,0.0292,230740.0,,,
,245.0,14.3,0.02,,7692,180,5136,925512,,0.0005,0.0372,230877.0,,,
,241.0,14.3,0.02,,7696,180,5141,926498,,0.0005,0.161,231124.0,,,
,239.0,14.7,0.02,,7700,180,5144,927280,,0.0005,0.36,231319.0,,,
,240.0,14.3,0.02,,7704,180,5148,928160,,0.0005,0.309,231539.0,,,
,233.0,14.8,0.02,,7708,180,5152,928869,,0.0005,0.00847,231717.0,,,
,232.0,14.4,0.02,,7712,180,5155,929403,,0.0005,0.303,231850.0,1.0,0.0,0.0
,237.0,14.5,0.02,,7716,180,5159,930447,,0.0005,0.157,232111.0,,,
,227.0,15.8,0.02,,7720,180,5162,930997,,0.0005,0.401,232249.0,,,
,229.0,16.6,0.02,,7724,180,5166,931771,,0.0005,0.155,232442.0,,,
,228.0,17.2,0.02,,7728,180,5171,932917,,0.0005,0.304,232729.0,,,
,236.0,15.7,0.02,,7732,180,5177,934502,,0.0005,0.159,233125.0,,,
,242.0,17.1,0.02,,7736,180,5183,935958,,0.0005,0.2,233489.0,,,
,249.0,18.4,0.02,,7740,180,5189,937550,,0.0005,0.0325,233887.0,,,
,253.0,19.4,0.02,,7744,180,5195,938820,,0.0005,0.151,234204.0,,,
,254.0,20.2,0.02,,7748,180,5198,939490,,0.0005,0.155,234372.0,0.0,0.0,0.0
,244.0,19.9,0.02,,7752,180,5201,940016,,0.0005,0.315,234503.0,,,
,253.0,22.2,0.02,,7756,180,5206,941223,,0.0005,0.00249,234805.0,,,
,246.0,23.3,0.02,,7760,180,5209,941858,,0.0005,0.454,234964.0,,,
,241.0,22.9,0.02,,7764,180,5213,942744,,0.0005,0.304,235185.0,,,
,239.0,23.7,0.02,,7768,180,5219,944040,,0.0005,0.00731,235509.0,,,
,250.0,23.2,0.02,,7772,180,5227,946134,,0.0005,0.316,236033.0,,,
,254.0,23.6,0.02,,7776,181,5233,947540,,0.0005,0.303,236384.0,,,
,259.0,25.1,0.02,,7780,181,5237,948579,,0.0005,0.418,236644.0,,,
,260.0,23.9,0.02,,7784,181,5241,949450,,0.0005,0.216,236862.0,0.0,0.0,0.0
,252.0,22.8,0.02,,7788,181,5245,950165,,0.0005,0.00264,237041.0,,,
,253.0,23.2,0.02,,7792,181,5248,950796,,0.0005,0.235,237198.0,,,
,256.0,24.4,0.02,,7796,181,5254,952134,,0.0005,0.191,237533.0,,,
,260.0,24.9,0.02,,7800,181,5258,953264,,0.0005,0.337,237815.0,,,
,268.0,26.0,0.02,,7804,181,5265,955001,,0.0005,0.00277,238250.0,,,
,265.0,24.5,0.02,,7808,181,5268,955391,,0.0005,0.272,238347.0,,,
,267.0,25.7,0.02,,7812,181,5271,956111,,0.0005,0.15,238527.0,,,
,263.0,27.1,0.02,,7816,181,5274,956737,,0.0005,0.187,238684.0,,,
,265.0,26.3,0.02,,7820,181,5278,957510,,0.0005,0.00408,238877.0,,,
,264.0,26.9,0.02,,7824,181,5281,958196,,0.0005,0.00254,239048.0,,,
,262.0,27.9,0.02,,7828,181,5286,959104,,0.0005,0.549,239275.0,,,
,255.0,29.4,0.02,,7832,181,5290,959960,,0.0005,0.489,239489.0,1.0,0.0,0.0
,248.0,28.2,0.02,,7836,181,5293,960745,,0.0005,0.00507,239686.0,,,
,238.0,27.9,0.02,,7840,181,5296,961308,,0.0005,0.337,239826.0,,,
,233.0,27.2,0.02,,7844,181,5300,962082,,0.0005,0.0963,240020.0,,,
,232.0,27.0,0.02,,7848,181,5303,962694,,0.0005,0.241,240173.0,,,
,232.0,28.2,0.02,,7852,181,5306,963207,,0.0005,0.609,240301.0,,,
,226.0,26.7,0.02,,7856,181,5309,963865,,0.0005,0.31,240466.0,,,
,225.0,25.9,0.02,,7860,181,5312,964406,,0.0005,0.254,240601.0,,,
,225.0,26.7,0.02,,7864,181,5316,965293,,0.0005,0.683,240823.0,,,
,221.0,25.9,0.02,,7868,181,5320,966091,,0.0005,0.552,241022.0,,,
,209.0,25.2,0.02,,7872,181,5324,966993,,0.0005,0.00258,241248.0,,,
,198.0,24.1,0.02,,7876,181,5326,967356,,0.0005,0.0142,241338.0,,,
,194.0,23.6,0.02,,7880,181,5329,967951,,0.0005,0.156,241487.0,,,
,192.0,25.0,0.02,,7884,181,5333,968700,,0.0005,0.04,241674.0,,,
,194.0,25.0,0.02,,7888,181,5337,969597,,0.0005,0.443,241899.0,4.0,0.0,0.0
,193.0,25.0,0.02,,7892,181,5339,970057,,0.0005,0.138,242014.0,,,
,182.0,22.3,0.02,,7896,181,5341,970350,,0.0005,0.308,242087.0,,,
,180.0,21.9,0.02,,7900,181,5345,971215,,0.0005,0.399,242303.0,,,
,168.0,21.4,0.02,,7904,181,5348,971785,,0.0005,0.0463,242446.0,,,
,170.0,22.8,0.02,,7908,181,5351,972369,,0.0005,0.445,242592.0,,,
,165.0,21.2,0.02,,7912,181,5353,972649,,0.0005,0.00215,242662.0,,,
,170.0,20.8,0.02,,7916,181,5358,973695,,0.0005,0.16,242923.0,,,
,172.0,22.0,0.02,,7920,181,5362,974729,,0.0005,0.269,243182.0,,,
,171.0,21.2,0.02,,7924,181,5365,975318,,0.0005,0.409,243329.0,,,
,169.0,21.0,0.02,,7928,181,5369,976010,,0.0005,0.24,243502.0,,,
,170.0,21.6,0.02,,7932,181,5373,976934,,0.0005,0.244,243733.0,,,
,167.0,20.4,0.02,,7936,181,5376,977469,,0.0005,0.153,243867.0,,,
,167.0,19.9,0.02,,7940,181,5379,978056,,0.0005,0.00293,244013.0,,,
,169.0,21.7,0.02,,7944,181,5383,978950,,0.0005,0.41,244237.0,,,
,171.0,23.5,0.02,,7948,181,5387,979817,,0.0005,0.00427,244454.0,6.0,0.0,1.0
,172.0,23.7,0.02,,7952,181,5390,980423,,0.0005,0.3,244605.0,,,
,174.0,24.1,0.02,,7956,181,5394,981274,,0.0005,0.4,244818.0,,,
,175.0,26.3,0.02,,7960,181,5397,981939,,0.0005,0.306,244984.0,,,
,175.0,24.9,0.02,,7964,181,5401,982781,,0.0005,0.097,245195.0,,,
,173.0,25.1,0.02,,7968,181,5404,983345,,0.0005,0.557,245336.0,,,
,170.0,26.3,0.02,,7972,181,5407,983991,,0.0005,0.173,245497.0,,,
,173.0,27.5,0.02,,7976,181,5410,984630,,0.0005,0.164,245657.0,,,
,172.0,27.5,0.02,,7980,181,5413,985180,,0.0005,0.255,245794.0,,,
,171.0,27.7,0.02,,7984,181,5416,985796,,0.0005,0.292,245948.0,,,
,170.0,28.3,0.02,,7988,182,5420,986547,,0.0005,0.243,246136.0,,,
,174.0,29.9,0.02,,7992,182,5424,987471,,0.0005,0.244,246367.0,,,
,180.0,31.7,0.02,,7996,182,5428,988327,,0.0005,0.0989,246581.0,,,
,180.0,32.5,0.02,,8000,182,5432,989177,,0.0005,0.167,246794.0,,,
,179.0,32.5,0.02,,8004,182,5435,989666,,0.0005,0.152,246916.0,1.0,0.0,0.0
,186.0,34.4,0.02,,8008,182,5440,990943,,0.0005,0.00331,247235.0,,,
,187.0,35.2,0.02,,8012,182,5442,991363,,0.0005,0.151,247340.0,,,
,183.0,34.8,0.02,,8016,182,5446,992011,,0.0005,0.0949,247502.0,,,
,177.0,33.9,0.02,,8020,182,5448,992441,,0.0005,0.457,247610.0,,,
,178.0,36.1,0.02,,8024,182,5451,993101,,0.0005,0.00363,247775.0,,,
,175.0,35.3,0.02,,8028,182,5454,993514,,0.0005,0.444,247878.0,,,
,177.0,37.3,0.02,,8032,182,5458,994592,,0.0005,0.156,248147.0,,,
,182.0,38.6,0.02,,8036,182,5463,995665,,0.0005,0.35,248416.0,,,
,186.0,39.4,0.02,,8040,182,5468,996691,,0.0005,0.298,248672.0,,,
,188.0,39.6,0.02,,8044,182,5472,997723,,0.0005,0.451,248930.0,,,
,187.0,39.6,0.02,,8048,182,5476,998554,,0.0005,0.00344,249138.0,,,
,194.0,41.3,0.02,,8052,182,5482,999845,,0.0005,0.156,249461.0,0.0,0.0,0.0
